C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_10_943.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_10_943.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_10_943.jpg, 0, 0, 0, 7.7977E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_099.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_099.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_099.jpg, 0, 0, 0, 7.902474E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_203.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_203.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_203.jpg, 0, 0, 0, 7.860085E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_333.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_333.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_333.jpg, 0, 0, 0, 7.909227E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_464.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_464.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_464.jpg, 0, 0, 0, 7.977908E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_614.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_614.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_614.jpg, 0, 0, 0, 7.817292E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_717.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_717.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_717.jpg, 0, 0, 0, 7.887348E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_822.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_822.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_822.jpg, 0, 0, 0, 7.815759E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_11_963.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_11_963.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_11_963.jpg, 0, 0, 0, 8.010917E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_081.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_081.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_081.jpg, 0, 0, 0, 7.799704E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_224.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_224.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_224.jpg, 0, 0, 0, 7.861704E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_343.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_343.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_343.jpg, 0, 0, 0, 7.791477E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_502.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_502.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_502.jpg, 0, 0, 0, 7.87455E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_633.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_633.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_633.jpg, 0, 0, 0, 7.756496E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_786.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_786.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_786.jpg, 0, 0, 0, 8.006268E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_12_890.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_12_890.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_12_890.jpg, 0, 0, 0, 8.048762E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_018.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_018.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_018.jpg, 0, 0, 0, 7.832879E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_120.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_120.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_120.jpg, 0, 0, 0, 7.800671E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_259.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_259.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_259.jpg, 0, 0, 0, 7.805853E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_390.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_390.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_390.jpg, 0, 0, 0, 7.855689E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_548.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_548.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_548.jpg, 0, 0, 0, 7.82687E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_645.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_645.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_645.jpg, 0, 0, 0, 8.24591E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_747.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_747.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_747.jpg, 0, 0, 0, 7.798599E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_864.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_864.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_864.jpg, 0, 0, 0, 7.805546E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_13_973.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_13_973.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_13_973.jpg, -0.0549297, 0, 0, 8.151111E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_113.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_113.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_113.jpg, -0.5058735, 0, 0, 9.617984E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_222.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_222.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_222.jpg, -0.1731633, 0, 0, 8.545299E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_350.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_350.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_350.jpg, 0, 0, 0, 7.818383E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_455.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_455.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_455.jpg, 0, 0, 0, 7.875197E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_584.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_584.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_584.jpg, 0, 0, 0, 8.13273E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_683.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_683.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_683.jpg, 0, 0, 0, 7.953613E-05
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_823.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_823.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_823.jpg, 0, 0.4130991, 0, 0.7144195
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_14_960.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_14_960.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_14_960.jpg, 0, 0.8189723, 0, 1.650644
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_096.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_096.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_096.jpg, 0, 1, 0, 3.305499
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_198.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_198.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_198.jpg, 0, 1, 0, 4.47977
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_334.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_334.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_334.jpg, -0.4013313, 1, 0, 6.044633
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_435.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_435.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_435.jpg, -0.1214454, 1, 0, 7.191259
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_577.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_577.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_577.jpg, 0, 1, 0, 8.770747
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_710.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_710.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_710.jpg, -0.149982, 1, 0, 10.30932
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_862.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_862.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_862.jpg, 0, 0.5453674, 0, 11.22914
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_15_980.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_15_980.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_15_980.jpg, 0, 0.1880995, 0, 11.79634
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_138.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_138.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_138.jpg, -0.4605585, 0, 0, 11.24459
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_241.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_241.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_241.jpg, -0.7839837, 0, 0, 10.95829
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_370.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_370.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_370.jpg, -1, 0, 0, 10.62495
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_478.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_478.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_478.jpg, -1, 0, 0, 10.46474
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_607.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_607.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_607.jpg, -0.6153871, 0, 0, 10.36977
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_737.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_737.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_737.jpg, -0.2240113, 0, 0, 10.26739
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_16_889.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_16_889.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_16_889.jpg, 0, 0, 0, 10.06571
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_018.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_018.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_018.jpg, 0, 0.1741818, 0, 9.991498
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_166.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_166.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_166.jpg, 0, 0.6127287, 0, 10.98045
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_302.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_302.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_302.jpg, 0, 0.2058261, 0, 11.04941
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_443.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_443.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_443.jpg, 0, 0.6200115, 0, 11.94948
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_548.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_548.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_548.jpg, 0, 0.7575434, 0, 12.93794
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_696.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_696.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_696.jpg, 0, 1, 0, 14.68158
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_787.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_787.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_787.jpg, 0, 1, 0, 15.69852
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_17_899.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_17_899.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_17_899.jpg, 0, 0.6689485, 0, 16.42446
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_007.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_007.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_007.jpg, 0, 0.3422665, 0, 16.82634
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_134.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_134.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_134.jpg, 0, 0, 0, 16.64632
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_259.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_259.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_259.jpg, 0, 0.3774135, 0, 16.75016
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_424.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_424.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_424.jpg, -0.4821954, 0.8596089, 0, 18.02873
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_522.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_522.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_522.jpg, -0.1737246, 1, 0, 19.04742
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_678.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_678.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_678.jpg, 0, 1, 0, 20.47919
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_781.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_781.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_781.jpg, 0, 0.9288991, 0, 21.64282
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_881.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_881.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_881.jpg, 0, 0.6245194, 0, 22.27412
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_18_995.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_18_995.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_18_995.jpg, 0, 0.2910553, 0, 22.44055
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_101.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_101.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_101.jpg, 0, 0, 0, 22.23685
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_240.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_240.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_240.jpg, 0, 0, 0, 21.97107
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_354.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_354.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_354.jpg, 0, 0, 0, 21.70574
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_477.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_477.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_477.jpg, -0.3698508, 0, 0, 21.26112
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_594.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_594.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_594.jpg, -0.02075852, 0, 0, 20.96286
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_736.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_736.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_736.jpg, 0, 0.4258128, 0, 21.43818
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_19_855.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_19_855.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_19_855.jpg, 0, 0.5012127, 0, 21.99679
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_006.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_006.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_006.jpg, 0, 0.0516414, 0, 21.76962
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_110.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_110.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_110.jpg, 0, 0, 0, 21.59626
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_264.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_264.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_264.jpg, 0, 0.4533228, 0, 22.09671
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_376.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_376.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_376.jpg, 0, 0.797622, 0, 22.60227
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_498.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_498.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_498.jpg, 0, 0.4311297, 0, 23.01575
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_601.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_601.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_601.jpg, 0, 0.1217823, 0, 23.03988
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_742.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_742.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_742.jpg, 0, 0, 0, 22.83966
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_849.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_849.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_849.jpg, 0, 0.3239967, 0, 22.72777
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_20_986.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_20_986.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_20_986.jpg, 0, 0.7329558, 0, 23.6988
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_092.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_092.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_092.jpg, 0, 0.4151919, 0, 24.0701
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_216.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_216.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_216.jpg, -0.3710742, 0.04411775, 0, 23.71049
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_326.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_326.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_326.jpg, -0.7017691, 0, 0, 23.17829
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_491.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_491.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_491.jpg, -0.2132424, 0, 0, 22.83533
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_603.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_603.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_603.jpg, -0.4669968, 0, 0, 22.46906
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_729.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_729.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_729.jpg, -0.08866919, 0, 0, 22.17964
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_21_850.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_21_850.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_21_850.jpg, 0, 0, 0, 21.85997
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_22_005.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_22_005.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_22_005.jpg, 0, 0, 0, 21.48706
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_22_113.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_22_113.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_22_113.jpg, -0.2410812, 0, 0, 21.37474
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_22_246.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_22_246.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_22_246.jpg, 0, 0, 0, 20.86104
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_22_354.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_22_354.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_22_354.jpg, 0, 0, 0, 20.91227
C:\Users\adity\driving_data\IMG\center_2023_07_23_11_40_22_494.jpg, C:\Users\adity\driving_data\IMG\left_2023_07_23_11_40_22_494.jpg, C:\Users\adity\driving_data\IMG\right_2023_07_23_11_40_22_494.jpg, 0, 0, 0, 20.30653
